go.id	gen.id
GO:0009607	Cucsa.009340
GO:0006952	Cucsa.009350
GO:0009607	Cucsa.009350
GO:0006952	Cucsa.009360
GO:0009607	Cucsa.009360
GO:0006952	Cucsa.009370
GO:0009607	Cucsa.009370
GO:0008152	Cucsa.009570
GO:0071806	Cucsa.009570
GO:0006278	Cucsa.009770
GO:0044699	Cucsa.010370
GO:0006431	Cucsa.010570
GO:0006555	Cucsa.010570
GO:0048481	Cucsa.010570
GO:0005982	Cucsa.010580
GO:0005985	Cucsa.010580
GO:0009117	Cucsa.010580
GO:0008152	Cucsa.010590
GO:0055114	Cucsa.010600
GO:0006470	Cucsa.010610
GO:0009414	Cucsa.010650
GO:0009733	Cucsa.010650
GO:0009788	Cucsa.010650
GO:0018342	Cucsa.010650
GO:0018344	Cucsa.010650
GO:0044699	Cucsa.010660
GO:0055114	Cucsa.010670
GO:0055114	Cucsa.010680
GO:0006355	Cucsa.010690
GO:0002229	Cucsa.010720
GO:0009409	Cucsa.010720
GO:0009611	Cucsa.010720
GO:0009651	Cucsa.010720
GO:0009723	Cucsa.010720
GO:0009737	Cucsa.010720
GO:0009751	Cucsa.010720
GO:0009753	Cucsa.010720
GO:0042742	Cucsa.010720
GO:0006886	Cucsa.010730
GO:0035556	Cucsa.010740
GO:0055114	Cucsa.010740
GO:0035556	Cucsa.010750
GO:0055114	Cucsa.010750
GO:0035556	Cucsa.010760
GO:0055114	Cucsa.010760
GO:0035556	Cucsa.010770
GO:0055114	Cucsa.010770
GO:0035556	Cucsa.010780
GO:0055114	Cucsa.010780
GO:0006633	Cucsa.010800
GO:0006699	Cucsa.010800
GO:0006816	Cucsa.010800
GO:0007030	Cucsa.010800
GO:0008209	Cucsa.010800
GO:0008210	Cucsa.010800
GO:0009651	Cucsa.010800
GO:0010025	Cucsa.010800
GO:0016126	Cucsa.010800
GO:0042967	Cucsa.010800
GO:0046520	Cucsa.010800
GO:0055114	Cucsa.010800
GO:0008152	Cucsa.010820
GO:0006949	Cucsa.010830
GO:0006468	Cucsa.010850
GO:0009069	Cucsa.010850
GO:0009069	Cucsa.010860
GO:0018108	Cucsa.010860
GO:0000394	Cucsa.010900
GO:0006367	Cucsa.010900
GO:0009664	Cucsa.010910
GO:0001510	Cucsa.010920
GO:0019243	Cucsa.010920
GO:0000911	Cucsa.010930
GO:0006306	Cucsa.010930
GO:0006342	Cucsa.010930
GO:0007276	Cucsa.010930
GO:0031047	Cucsa.010930
GO:0032875	Cucsa.010930
GO:0042127	Cucsa.010930
GO:0043161	Cucsa.010930
GO:0043248	Cucsa.010930
GO:0051225	Cucsa.010930
GO:0051302	Cucsa.010930
GO:0051510	Cucsa.010930
GO:0051567	Cucsa.010930
GO:0051788	Cucsa.010930
GO:1904668	Cucsa.010930
GO:0045490	Cucsa.011030
GO:0006508	Cucsa.011040
GO:0005975	Cucsa.011050
GO:0046168	Cucsa.011050
GO:0046486	Cucsa.011050
GO:0055114	Cucsa.011050
GO:0008152	Cucsa.011060
GO:0008152	Cucsa.011070
GO:0055114	Cucsa.011080
GO:0006661	Cucsa.011100
GO:0006508	Cucsa.011110
GO:0008152	Cucsa.011120
GO:0032259	Cucsa.011130
GO:0032259	Cucsa.011150
GO:0001522	Cucsa.011160
GO:0006396	Cucsa.011160
GO:0019288	Cucsa.011160
GO:0048193	Cucsa.011160
GO:0016310	Cucsa.011170
GO:0000956	Cucsa.011180
GO:0006486	Cucsa.011180
GO:0007033	Cucsa.011180
GO:0009639	Cucsa.011180
GO:0009791	Cucsa.011180
GO:0032527	Cucsa.011180
GO:0048280	Cucsa.011180
GO:0006487	Cucsa.011190
GO:0006355	Cucsa.011210
GO:0006468	Cucsa.011220
GO:0009069	Cucsa.011220
GO:0032259	Cucsa.011240
GO:0006661	Cucsa.011260
GO:0008152	Cucsa.011270
GO:0042221	Cucsa.011270
GO:0055085	Cucsa.011270
GO:0008152	Cucsa.011340
GO:0006979	Cucsa.011350
GO:0009236	Cucsa.011350
GO:0019354	Cucsa.011350
GO:0007131	Cucsa.011370
GO:0006102	Cucsa.011380
GO:0006749	Cucsa.011380
GO:0019643	Cucsa.011380
GO:0022900	Cucsa.011390
GO:0045454	Cucsa.011390
GO:0006863	Cucsa.011400
GO:0009069	Cucsa.011400
GO:0009718	Cucsa.011400
GO:0015713	Cucsa.011400
GO:0016310	Cucsa.011400
GO:0051726	Cucsa.011400
GO:0089722	Cucsa.011400
GO:0006499	Cucsa.011420
GO:0006886	Cucsa.011420
GO:0007264	Cucsa.011420
GO:0016192	Cucsa.011420
GO:0043085	Cucsa.011420
GO:0019761	Cucsa.011450
GO:0019852	Cucsa.011450
GO:0042744	Cucsa.011450
GO:0046686	Cucsa.011450
GO:0055114	Cucsa.011450
GO:0006412	Cucsa.011460
GO:0042254	Cucsa.011460
GO:0002238	Cucsa.011470
GO:0006950	Cucsa.011470
GO:0008152	Cucsa.011470
GO:0006694	Cucsa.011490
GO:0008207	Cucsa.011490
GO:0008209	Cucsa.011490
GO:0008210	Cucsa.011490
GO:0055114	Cucsa.011490
GO:0009062	Cucsa.011500
GO:0006468	Cucsa.011510
GO:0006412	Cucsa.011520
GO:0042254	Cucsa.011520
GO:0006098	Cucsa.011540
GO:0006508	Cucsa.011540
GO:0009735	Cucsa.011540
GO:0010206	Cucsa.011540
GO:0010304	Cucsa.011540
GO:0015996	Cucsa.011540
GO:0019761	Cucsa.011540
GO:0006522	Cucsa.011560
GO:0006531	Cucsa.011560
GO:0006769	Cucsa.011560
GO:0009435	Cucsa.011560
GO:0046497	Cucsa.011560
GO:0055114	Cucsa.011560
GO:0008152	Cucsa.011570
GO:0006397	Cucsa.011580
GO:0006397	Cucsa.011590
GO:0006457	Cucsa.011600
GO:0006397	Cucsa.011640
GO:0009560	Cucsa.011640
GO:0051252	Cucsa.011650
GO:0090304	Cucsa.011650
GO:0022900	Cucsa.011660
GO:0006979	Cucsa.011690
GO:0055114	Cucsa.011690
GO:0006412	Cucsa.011740
GO:0042254	Cucsa.011740
GO:0051276	Cucsa.011760
GO:0051276	Cucsa.011770
GO:0051276	Cucsa.011780
GO:0009733	Cucsa.011790
GO:0016043	Cucsa.011790
GO:0000911	Cucsa.011820
GO:0007018	Cucsa.011820
GO:0007112	Cucsa.011820
GO:0008152	Cucsa.011820
GO:0009555	Cucsa.011820
GO:0009558	Cucsa.011820
GO:0010245	Cucsa.011820
GO:0008152	Cucsa.011840
GO:0009987	Cucsa.011840
GO:0006259	Cucsa.011850
GO:0009987	Cucsa.011870
GO:0007033	Cucsa.011900
GO:0036092	Cucsa.011900
GO:0007033	Cucsa.011910
GO:0036092	Cucsa.011910
GO:0006470	Cucsa.011960
GO:0006771	Cucsa.011960
GO:0019497	Cucsa.011960
GO:0010411	Cucsa.011980
GO:0042546	Cucsa.011980
GO:0071555	Cucsa.011980
GO:0055114	Cucsa.011990
GO:0007275	Cucsa.012000
GO:0048856	Cucsa.012000
GO:0000160	Cucsa.012020
GO:0006470	Cucsa.012020
GO:0007231	Cucsa.012020
GO:0008272	Cucsa.012020
GO:0009736	Cucsa.012020
GO:0009749	Cucsa.012020
GO:0009750	Cucsa.012020
GO:0010029	Cucsa.012020
GO:0010086	Cucsa.012020
GO:0016036	Cucsa.012020
GO:0018106	Cucsa.012020
GO:0023014	Cucsa.012020
GO:0031537	Cucsa.012020
GO:0033500	Cucsa.012020
GO:0042742	Cucsa.012020
GO:0048509	Cucsa.012020
GO:0048831	Cucsa.012020
GO:0071329	Cucsa.012020
GO:0006468	Cucsa.012030
GO:0007165	Cucsa.012030
GO:0009069	Cucsa.012030
GO:0000160	Cucsa.012040
GO:0023014	Cucsa.012040
GO:0048268	Cucsa.012050
GO:0009069	Cucsa.012060
GO:0018108	Cucsa.012060
GO:0048544	Cucsa.012060
GO:0009069	Cucsa.012080
GO:0018108	Cucsa.012080
GO:0048544	Cucsa.012080
GO:0006880	Cucsa.012090
GO:0034755	Cucsa.012090
GO:0006880	Cucsa.012100
GO:0015824	Cucsa.012110
GO:0001172	Cucsa.012120
GO:0006144	Cucsa.012120
GO:0006464	Cucsa.012120
GO:0006796	Cucsa.012120
GO:0007165	Cucsa.012120
GO:0010468	Cucsa.012120
GO:0031323	Cucsa.012120
GO:0031347	Cucsa.012120
GO:0045087	Cucsa.012120
GO:0048519	Cucsa.012120
GO:0051707	Cucsa.012120
GO:0071229	Cucsa.012120
GO:0071310	Cucsa.012120
GO:0080090	Cucsa.012120
GO:1901701	Cucsa.012120
GO:0006281	Cucsa.012130
GO:0006508	Cucsa.012140
GO:0008152	Cucsa.012180
GO:0032259	Cucsa.012200
GO:0048767	Cucsa.012210
GO:0048868	Cucsa.012210
GO:0005982	Cucsa.012240
GO:0005985	Cucsa.012240
GO:0008283	Cucsa.012440
GO:0006952	Cucsa.012450
GO:0009607	Cucsa.012450
GO:0006952	Cucsa.012470
GO:0009607	Cucsa.012470
GO:0006952	Cucsa.012500
GO:0009607	Cucsa.012500
GO:0006952	Cucsa.012520
GO:0009607	Cucsa.012520
GO:0043170	Cucsa.012530
GO:0044238	Cucsa.012530
GO:0006952	Cucsa.012540
GO:0009607	Cucsa.012540
GO:0006952	Cucsa.012550
GO:0009607	Cucsa.012550
GO:0006952	Cucsa.012570
GO:0009607	Cucsa.012570
GO:0006952	Cucsa.012580
GO:0009607	Cucsa.012580
GO:0005982	Cucsa.012610
GO:0005985	Cucsa.012610
GO:0006000	Cucsa.012610
GO:0006013	Cucsa.012610
GO:0006014	Cucsa.012610
GO:0006098	Cucsa.012610
GO:0019344	Cucsa.012610
GO:0046835	Cucsa.012610
GO:0006810	Cucsa.012620
GO:0006508	Cucsa.012630
GO:0010205	Cucsa.012630
GO:0006508	Cucsa.012640
GO:0006486	Cucsa.012660
GO:0006508	Cucsa.012660
GO:0010205	Cucsa.012660
GO:0009443	Cucsa.012730
GO:0010054	Cucsa.012730
GO:0016310	Cucsa.012730
GO:0042538	Cucsa.012730
GO:0042816	Cucsa.012730
GO:0006090	Cucsa.012740
GO:0009097	Cucsa.012740
GO:0009098	Cucsa.012740
GO:0009099	Cucsa.012740
GO:0006508	Cucsa.012750
GO:0006468	Cucsa.012780
GO:0009069	Cucsa.012780
GO:0048544	Cucsa.012780
GO:0006094	Cucsa.012800
GO:0006096	Cucsa.012800
GO:0006144	Cucsa.012800
GO:0006633	Cucsa.012800
GO:0010431	Cucsa.012800
GO:0015976	Cucsa.012800
GO:0009058	Cucsa.012810
GO:0044237	Cucsa.012810
GO:0055085	Cucsa.012820
GO:0055114	Cucsa.012820
GO:0007169	Cucsa.012830
GO:0018108	Cucsa.012830
GO:0006301	Cucsa.012840
GO:0006635	Cucsa.012840
GO:0009407	Cucsa.012840
GO:0010286	Cucsa.012840
GO:0016558	Cucsa.012840
GO:0016567	Cucsa.012840
GO:0042023	Cucsa.012840
GO:0043161	Cucsa.012840
GO:0048193	Cucsa.012840
GO:0051510	Cucsa.012840
GO:0051788	Cucsa.012840
GO:0080129	Cucsa.012840
GO:0006355	Cucsa.012850
GO:0006817	Cucsa.012870
GO:0055085	Cucsa.012870
GO:0006813	Cucsa.012880
GO:0006814	Cucsa.012880
GO:1902600	Cucsa.012880
GO:0006813	Cucsa.012890
GO:0006814	Cucsa.012890
GO:1902600	Cucsa.012890
GO:0006536	Cucsa.012920
GO:0006730	Cucsa.012920
GO:0006761	Cucsa.012920
GO:0009793	Cucsa.012920
GO:0046656	Cucsa.012920
GO:0046901	Cucsa.012920
GO:0006355	Cucsa.012940
GO:0006352	Cucsa.012950
GO:0006355	Cucsa.012950
GO:0016043	Cucsa.012950
GO:0005982	Cucsa.012980
GO:0005985	Cucsa.012980
GO:0005992	Cucsa.012980
GO:0006470	Cucsa.012980
GO:0006470	Cucsa.012990
GO:0048767	Cucsa.012990
GO:0003006	Cucsa.013010
GO:0008152	Cucsa.013010
GO:0009653	Cucsa.013010
GO:0009791	Cucsa.013010
GO:0044702	Cucsa.013010
GO:0044763	Cucsa.013010
GO:0048367	Cucsa.013010
GO:0050896	Cucsa.013010
GO:0051704	Cucsa.013010
GO:0006468	Cucsa.013030
GO:0009069	Cucsa.013030
GO:0009987	Cucsa.013230
GO:0043170	Cucsa.013230
GO:0044238	Cucsa.013230
GO:0006310	Cucsa.013430
GO:0005975	Cucsa.013640
GO:0006952	Cucsa.013910
GO:0007165	Cucsa.013910
GO:0008152	Cucsa.013910
GO:0009628	Cucsa.013910
GO:0009753	Cucsa.013910
GO:0033036	Cucsa.013910
GO:0071229	Cucsa.013910
GO:0071310	Cucsa.013910
GO:1901701	Cucsa.013910
GO:0006164	Cucsa.013920
GO:0006207	Cucsa.013920
GO:0042991	Cucsa.013920
GO:0043687	Cucsa.013920
GO:0044205	Cucsa.013920
GO:0045893	Cucsa.013920
GO:0055114	Cucsa.013920
